Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.08,-0.134763644,0.68,0.03,0.72,0.27,16.03615713,0
0.13,-0.101290352,0.39,0.44,1,0.54,17.95421219,0
0.09,-0.130090886,0.71,0.13,0.26,0.25,16.66960225,0
0.06,-0.138246003,0.7,0.39,0.63,0.11,17.54224821,0
0.16,-0.145672667,0.69,0.03,0.29,0.21,17.43760914,0
0.3,-0.062451385,0.17,0.3,0.87,0.4,16.8998641,0
0.23,-0.147591519,0.62,0,0.47,-0.02,17.28089293,0
0.17,-0.145104119,0.74,0.03,0.22,0.07,17.07889264,0
0.02,-0.145619366,0.7,0.03,0.54,0.14,16.34106711,0
0.17,-0.123890154,0.48,0.14,0.57,0,17.4283684,0
0.07,-0.129664474,0.46,0.2,0.89,0.33,17.60203603,0
0.23,-0.145441695,0.59,0.06,0.39,0.32,16.31857952,0
0.04,-0.146418887,0.82,0.06,0.22,0.1,16.1568476,0
0.11,-0.134603739,0.46,0.07,0.55,0.18,16.22870914,0
0.02,-0.139471936,0.83,0.01,0.3,0.01,16.37958068,0
0.08,4.572409075,0.18,0.34,0.77,0.48,16.64187408,0
0.1,-0.137570852,0.64,0.03,0.34,0.25,16.11477274,0
0.23,-0.140537964,0.9,0.09,0.31,0,16.3178172,0
0.05,-0.135936275,0.62,0.08,0.45,0.21,17.73414287,0
0.07,-0.130055352,0.5,0.04,0.42,0.31,16.63379783,0
0.14,-0.152317578,0.28,0.18,0.39,0.46,17.40932757,0
0.18,-0.151980002,0.45,0.28,0.05,0.43,16.12387591,0
0.12,-0.148000163,0.62,0.1,0.33,0.2,18.35087446,0
0.12,-0.145548297,0.68,0.16,0.32,0.26,16.94814818,0
0.05,-0.145210722,0.77,0.12,1.22,0.14,17.08039925,0
0.06,-0.145619366,0.8,0.09,0.35,0.06,16.54249883,0
0.2,-0.142332445,0.47,0.06,0.43,0.23,16.9003789,0
0.1,-0.124707442,0.56,0.11,0.38,0.11,17.25090348,0
0.01,-0.140058251,0.54,0.11,0.3,0.16,16.56445104,0
0.15,-0.093934756,0.29,0.08,0.86,0.47,17.45381677,0
0.21,-0.109178962,0.57,0.09,0.76,0.26,16.40328189,0
0.14,0.117423139,0.5,0.25,0.36,0.47,17.5425988,0
0.27,-0.145139653,0.58,0.13,0.23,0.01,16.52297265,0
0.12,-0.116108147,0.41,0.21,0.69,0.49,16.14802322,0
0.07,-0.1368957,0.79,0.1,0.5,0.14,16.59310144,0
0.19,-0.170706567,0.65,0.32,-0.1,-0.11,18.04501615,0
0.19,-0.133040231,0.21,0.08,0.11,0.02,16.73206044,0
0.04,-0.138548044,0.75,0,1.11,0.03,17.75055242,0
0.01,-0.108859154,0.65,0.04,0.51,0.26,16.06251381,0
0.32,-0.133395574,0.63,0.13,0.55,0.37,16.63604105,0
0.18,0.38732376,0.13,0.18,0.56,0.71,16.5461001,0
0.09,-0.1243521,0.36,0.3,0.3,0.58,16.17860864,0
0.03,-0.136344919,0.33,0.21,0.59,0.44,16.39678009,0
0.19,0.12636001,0.36,0.19,0.17,0.01,19.13698488,0
0.03,-0.142581185,0.77,0.31,0.45,0.1,17.56487853,0
0.07,-0.105359027,0.38,0.09,0.86,0.6,16.90000626,0
0.15,-0.121402754,0.45,0.15,0.6,0.32,16.4917206,0
0.38,-0.151642426,0.91,0.05,0.14,0.02,16.42890203,0
0.04,-0.144340132,0.98,0.12,0.27,-0.09,16.15731338,0
0.03,-0.150309891,0.94,0.01,0.17,-0.12,16.22575104,0
0.01,-0.14465994,0.65,0.71,1.44,0.35,19.64575386,0
0.17,-0.140182621,0.81,0.02,0.17,0.16,17.33264919,0
0.1,-0.146720929,0.73,0.19,0.31,0.05,16.70614,0
0.04,-0.134692575,0.5,0.19,0.58,0.41,16.23513085,0
0.12,-0.14465994,0.22,0.45,0.19,0.17,19.72315637,0
0.04,-0.142634487,0.76,0.13,0.46,0.06,17.12258508,0
0.01,-0.111311019,0.7,0.21,0.77,0.2,16.09830317,0
0.24,-0.14851541,0.89,0.05,0.28,-0.05,15.99247177,0
0.05,-0.1418705,0.71,0.57,0.34,0.28,17.67310792,0
0.25,-0.142936528,0.57,0.03,0.14,0.37,16.27721809,0
0.32,-0.144251296,0.74,0.06,0.24,0.08,16.57557278,0
0.07,-0.080236292,0.38,0.43,0.58,0.5,17.10271072,0
0.03,-0.12962894,0.36,0.12,0.34,0.38,19.17389647,0
0.04,0.038146161,0.25,0.02,0.34,0.5,18.27111229,0
0.23,0.030683962,0.42,0.07,0.24,0.53,16.38064559,0
0.04,-0.144855379,1.07,0.26,0.54,-0.16,16.59366346,0
0.03,-0.143060898,0.61,0.35,0.36,0.3,17.02205182,0
0.1,-0.145423927,0.76,0.46,0.21,0.14,16.53727982,0
0.13,-0.143149734,0.68,0.07,1.12,0.12,16.11155803,0
0.13,-0.10471941,0.29,0.13,0.65,0.63,16.99950773,0
0.04,-0.145264023,0.7,0.19,0.46,0.06,17.0858576,0
0.22,-0.139827278,0.58,0.03,0.65,0.23,18.04242653,0
0.09,0.829210294,0.21,0.11,0.45,0.76,16.614381,0
0.01,-0.150594165,0.42,0.25,0.11,0.47,17.74484293,0
0.23,-0.141142047,0.42,0.05,0.51,0.47,16.06215145,0
0.02,-0.133200135,0.72,0.35,0.75,0.09,16.06392749,0
0.06,-0.122273344,0.21,0.34,0.3,0.32,17.29908933,0
0.3,-0.148088998,0.6,0.15,0.14,0.25,16.10770324,0
0.3,-0.142474582,0.71,0.01,0.44,0.15,16.05503721,0
0.26,-0.149439301,0.66,0.06,0.11,0.11,15.96985234,0
0.27,-0.144588872,0.96,0.16,0.23,-0.16,16.22988762,0
0.05,-0.120514397,0.65,0.12,0.57,0.3,16.60919819,0
0.12,-0.145743736,0.72,0.07,0.48,0.05,16.59255963,0
0.09,-0.140555731,0.5,0.07,0.58,0.17,15.9677122,0
0.11,-0.148959588,0.81,0.34,0.09,0.09,16.12221376,0
0.09,-0.141692828,0.85,0.12,0.42,-0.01,16.32834766,0
0.04,-0.107260111,0.4,0.33,0.85,0.3,16.03819407,0
0.55,-0.148337738,0.83,0,0.06,-0.11,16.46532073,0
0.08,-0.144197995,0.72,0.03,0.38,0.03,16.08431971,0
0.11,-0.146756463,0.83,0.1,0.23,0.03,16.83008927,0
0,-0.135705302,0.46,0.7,1.09,0.43,18.60836468,0
0.08,-0.123463743,0.45,0.26,0.63,0.1,18.36177057,0
0.12,-0.144890913,0.72,0.2,0.58,0.05,16.94841538,0
0.21,-0.148426574,0.74,0.42,0.43,0.01,15.9089694,0
0.22,-0.126111047,0.52,0.08,0.26,0.43,17.64347618,0
0.09,-0.126146581,0.27,0.29,0.43,0.34,16.87511765,0
0.03,-0.14577927,0.76,0.05,0.36,0.13,16.08830746,0
0.06,-0.14465994,0.36,0.54,0.33,0.52,17.79288188,0
0.03,-0.065329661,0.67,0.05,1.12,0.02,19.94639966,0
0.26,-0.120265658,0.24,0.05,0.32,0.5,17.2434682,0
0,-0.143540611,0.61,0.47,0.43,0.34,16.05176972,0
0.13,-0.141444088,0.59,0.11,0.69,-0.01,16.18793239,0
0.32,-0.144553338,0.8,0.06,0.45,-0.21,16.49265045,0
0.19,-0.149226095,0.48,0.01,0.28,0.3,16.44934097,0
0.08,-0.153596812,0.8,0.37,0.12,-0.11,16.71533814,0
0.33,-0.146454422,0.62,0.08,0.28,0.27,16.73971267,0
0.02,-0.122344413,0.58,0.3,0.48,0.29,17.0881305,0
0.5,-0.14465994,0.77,0.31,0.18,0.18,19.68493003,0
0.13,-0.144446735,0.7,0.11,0.4,0.26,16.45371931,0
0.14,-0.094041359,0.26,0.03,0.25,0.06,17.86850658,0
0.08,-0.138850086,0.41,0.09,0.37,0.51,18.33471908,0
0.09,-0.146916367,0.43,0.04,0.34,0.18,17.01917179,0
0.05,-0.14465994,0.23,0.36,0.23,0.76,17.64841791,0
0.08,-0.062131576,0.26,0.42,0.61,0.68,16.25053204,0
0.24,-0.141834965,0.57,0.03,0.3,0.16,16.04649341,0
0.07,-0.136558125,0.41,0.2,0.52,0.37,17.33176269,0
0.33,-0.148852985,0.61,0.01,-0.03,0.17,16.84834341,0
0.01,-0.034930085,0.14,0.47,0.41,0.34,16.41898853,0
0.62,-0.147431614,0.67,0,0.15,0.15,16.11948968,0
0.07,-0.14714734,0.54,0.11,0.32,0.33,16.41527099,0
0.2,-0.136380453,0.61,0.04,0.48,0.25,16.77147273,0
0.28,-0.112377047,0.18,0.25,0.24,0.66,16.80004886,0
0.09,0.134390757,0.28,0.5,0.76,0.51,17.18595542,0
0.2,-0.142776624,0.79,0.11,0.57,-0.17,16.03461817,0
0.55,-0.138956689,0.5,0.03,0.18,0.38,16.64317956,0
0.17,-0.146934134,0.83,0.09,0.63,0.12,17.55235059,0
0.14,-0.14465994,0.21,0.45,0.24,0.17,16.1591231,0
0.2,-0.143789351,0.6,0.1,0.28,0.2,17.19103294,0
0.1,-0.142030404,0.46,0.02,0.3,0.04,20.08320218,0
0.18,-0.146916367,0.52,0.57,0.25,0.23,16.96872578,0
0.44,-0.143060898,0.57,0.08,0.36,0.02,17.78081832,0
0.17,-0.140324758,0.48,0.18,0.53,0.41,16.18860174,0
0.02,-0.144109159,0.83,0.04,0.06,0.11,16.95624485,0
0.1,-0.146205682,0.75,0.14,0.68,0.03,18.075621,0
0.01,-0.143398474,0.72,0.4,0.21,0.19,16.15335246,0
0.13,-0.134212862,0.42,0.11,0.49,0.16,16.17987706,0
0.08,-0.004121865,0.38,0.33,0.42,0.42,18.13367471,0
0.1,-0.141142047,0.55,0.44,0.41,0.5,15.97516479,0
0.16,-0.142900994,0.58,0.15,0.53,0.02,18.57799528,0
0.13,-0.143167501,0.68,0.01,0.54,0.11,17.79621279,0
0.03,-0.133857519,0.31,0.19,0.45,0.17,19.83009837,0
0.02,-0.055468899,0.82,0.23,0.6,0.1,17.7859419,0
0.03,-0.117316312,0.31,0.02,1.69,0.61,16.19535119,0
0.03,-0.070197858,0.28,0.44,0.54,0.66,16.87124448,0
0.26,-0.145264023,0.77,0.1,0.15,0.12,16.45474016,0
0.13,-0.141603992,0.76,0.15,0.67,0.06,15.95429625,0
0.11,-0.146312284,0.75,0.34,0.53,0.17,18.60908569,0
0.04,-0.16255145,0.15,0.6,0,0.39,18.96019062,0
0.29,-0.133893054,0.57,0.14,0.63,0.23,16.81194873,0
0.13,-0.148444341,0.74,0.03,0.51,0.14,16.30048962,0
0.07,-0.148248903,0.87,0.26,0.41,0.06,17.89048081,0
0.15,0.054172121,0.21,0.41,0.27,0.36,17.76337318,0
0,-0.13639822,0.82,0.07,0.38,0.15,16.39621787,0
0.15,-0.146099079,0.7,0.05,0.43,0.26,16.94661044,0
0.17,-0.143096432,0.8,0.24,0.28,0.13,16.18234719,0
0.11,-0.15578217,0.56,0.22,0.14,-0.35,16.31087327,0
0.27,-0.145441695,0.76,0.05,0.29,0.15,16.00175361,0
0.11,-0.124707442,0.32,0.05,0.32,0.43,18.16010388,0
0.06,-0.154129826,0.85,0.6,0.05,-0.19,17.06085276,0
0.07,-0.146845299,0.97,0.01,0.15,-0.1,16.41746397,0
0.32,-0.145388393,0.8,0.22,0.2,0.05,19.51319675,0
0.19,-0.15391662,0.87,0.08,1.15,-0.04,19.41303338,0
0.06,-0.145619366,0.89,0.02,0.49,0.03,17.83526829,0
0.13,-0.125524731,0.37,0.21,0.43,0.63,17.23040185,0
0.16,-0.030950246,0.15,0.55,0.3,0.54,17.14763635,0
0.05,-0.14752045,0.3,0.26,0.41,0.25,16.31242861,0
0.04,-0.140164854,0.79,0.21,0.24,0.08,17.967984,0
0.05,-0.0292446,0.32,0.4,0.71,0.66,17.75191266,0
0.03,-0.144357899,0.92,0.08,0.74,0,16.08916208,0
0.72,-0.14465994,0.07,0.06,-0.1,0.58,16.80998945,0
0.02,0.153490433,0.37,0.27,0.59,0.43,16.83312384,0
0.22,-0.145388393,0.71,0.1,0.6,0.03,16.28370025,0
0.05,-0.118542245,0.53,0.35,0.56,0.1,16.34452285,0
0.15,-0.138850086,0.71,0.29,0.46,0.12,15.9612286,0
0.08,0.041042205,0.52,0.01,0.74,0.19,18.27490897,0
0.16,-0.141195348,0.88,0.02,0.2,0.01,16.56949911,0
0.03,-0.134212862,0.56,0.25,0.43,0.18,18.04092347,0
0.06,-0.150487562,0.98,0.03,0.32,-0.07,15.97941571,0
0.38,-0.144961982,0.63,0.22,0.26,-0.08,16.30022586,0
0.1,-0.148284437,0.65,0.21,0.27,0.16,16.57380682,0
0.18,-0.148355506,0.78,0.12,0.22,-0.04,17.85022731,0
0.02,-0.140306991,0.64,0.13,0.27,0.18,16.806851,0
0.14,-0.139578538,0.67,0.11,0.77,0.21,16.60047587,0
0.03,-0.13950747,0.71,0.02,1.17,0.01,15.9564588,0
0.09,-0.149172794,0.8,0.12,0.08,-0.35,17.57386132,0
0.04,-0.136593659,0.45,0.06,0.34,0.43,17.59642798,0
0.03,-0.128918255,0.38,0.36,0.62,0.39,16.34096068,0
0.08,-0.132524984,0.08,0.8,0.15,0.2,17.52870372,0
0.02,-0.149901247,0.85,0.4,0.49,0.1,16.04590757,0
0.09,-0.156510623,0.28,0.59,0.06,0.54,17.59320155,0
0.08,-0.124032291,0.57,0.06,0.29,0.46,17.23095352,0
0.1,-0.148000163,0.39,0.29,0.25,0.59,16.70398596,0
0.32,-0.172909693,0.4,0.1,0.05,0.3,16.16168718,0
0.15,-0.110085086,0.42,0.07,0.37,0.39,17.28043979,0
0.22,-0.135971809,0.59,0.02,0.32,0.26,17.35528123,0
0.18,-0.144055858,0.54,0.09,0.59,0.2,18.36007151,0
0.19,-0.150149987,0.75,0.15,0.79,-0.06,16.67671769,0
0.5,-0.157541117,0.71,0.01,0.45,0.15,15.99233672,0
0.01,-0.126430855,0.39,0.24,0.24,0.49,17.61772981,0
0.05,-0.146916367,0.98,0.06,0.26,-0.16,16.0399834,0
0.13,-0.096297786,0.19,0.78,0.24,0.36,16.89453453,0
0.27,-0.144233529,0.67,0.1,0.31,0.11,17.00120409,0
0.13,-0.135492096,0.62,0.27,0.85,0.15,16.00688606,0
0.13,-0.10384882,0.37,0.24,0.26,0.26,16.76090966,0
0.2,-0.146614326,0.51,0.03,0.39,0.28,16.2964055,0
0.08,-0.14037806,0.79,0.08,0.35,0.13,16.31227776,0
0.16,-0.152193208,0.73,0.11,0.28,-0.36,16.83082946,0
0.02,-0.14465994,0.11,0.84,0.41,0.75,16.92174409,0
0.24,-0.154556237,0.72,0.11,0.29,0.12,16.39044597,0
0.14,-0.142385747,0.52,0.04,0.36,0.13,18.23922648,0
0.12,-0.146738696,0.53,0.04,1.39,-0.18,17.36314734,0
0.12,-0.147449381,0.76,0.07,0.21,0.06,17.01942023,0
0.07,-0.134941315,0.56,0.04,0.27,0.38,17.27310106,0
0.07,-0.146685394,0.81,0.13,0.33,0.01,17.13333981,0
0.08,-0.108468277,0.33,0,0.98,0.34,17.13142619,0
0.15,-0.12273529,0.54,0.03,0.74,0.39,16.43493018,0
0.27,-0.145370626,0.74,0.04,0.38,0.03,17.26995539,0
0.33,-0.162746889,1.15,0.01,0.61,-0.17,16.16466468,0
0.15,-0.134781411,0.49,0.37,0.37,0.3,17.2871149,0
0.09,-0.136078412,0.57,0.61,0.52,0.17,17.42474294,0
0.07,-0.145477229,0.88,0.11,0.14,0.09,17.15944797,0
0.39,-0.149155027,0.83,0.09,0.13,0.15,16.69616049,0
0.16,-0.146880833,0.7,0.02,0.66,0.24,15.92250258,0
0.18,-0.140537964,0.58,0.33,0.33,0.3,17.56426014,0
0.04,-0.145494996,0.83,0.29,0.19,-0.06,16.0761256,0
0.12,-0.145175188,0.62,0.18,0.69,0.03,21.2906935,0
0.01,-0.145068585,0.71,0.17,0.4,0.17,15.99080838,0
0.07,-0.143380706,0.77,0.21,0.48,0.06,17.53053669,0
0,-0.132151874,0.68,0.08,0.45,0.26,17.07149687,0
0.1,1.139353486,0.41,0.02,0.55,0.3,17.57161868,0
0.06,-0.142883227,0.8,0.07,0.81,0.08,16.34065527,0
0.06,-0.144642173,0.86,0.01,0.38,-0.16,16.62839105,0
0.32,-0.147502683,0.78,0.01,0.18,-0.09,16.48837217,0
0.1,-0.088888889,0.56,0.24,0.69,0.29,16.54782811,0
0.26,-0.142527884,0.37,0.27,0.17,0.34,17.58521232,0
0.15,-0.148586478,0.46,0.17,0.09,0.18,21.24224988,0
0.06,-0.143167501,0.68,0.22,0.3,0.26,16.04668203,0
0,-0.139081059,0.5,0.08,0.56,0.33,16.41984607,0
0.03,-0.1368957,0.38,0.17,1,0.5,15.9924373,0
0.08,-0.139223196,0.75,0.12,0.72,-0.34,15.89779431,0
0.23,-0.143274104,0.52,0.43,0.3,0.36,17.85071825,0
0.03,-0.137410947,0.38,0.19,0.24,0.31,15.9832617,0
0.14,-0.052004306,0.12,0.27,0.41,0.51,17.29510452,0
0.3,-0.146330052,0.88,0.05,0.19,0.07,16.44389528,0
0.21,-0.140733403,0.6,0.34,0.38,0.3,16.24120837,0
0.13,10.56698874,0.51,0.49,0.51,0.45,16.65580892,0
0.03,13.26428931,0.53,0.15,1.07,0.42,16.70892435,0
0.01,-0.144375666,0.75,0.04,0.3,0.21,16.10794026,0
0.05,-0.028089736,0.45,0.17,0.39,0.53,16.3057997,0
0.24,-0.151002809,0.58,0.18,0.37,0.25,17.57911221,0
0.08,-0.1218647,0.51,0.09,0.48,0.42,15.96095061,0
0.07,-0.12509832,0.64,0.56,0.98,0.3,17.27320474,0
0.1,-0.13739318,0.66,0.12,0.36,0.17,16.18518676,0
0.07,-0.105056986,0.35,0.43,0.47,0.6,16.40738268,0
0.14,-0.142741089,0.71,0.01,0.61,-0.15,16.22565945,0
0.14,-0.070855242,0.59,0.07,0.22,0.08,19.01639382,0
0.01,-0.143718282,0.77,0.42,0.72,-0.09,18.36911244,0
0.05,-0.145619366,0.64,0.1,0.23,0.14,16.44788374,0
0.05,-0.081835334,0.5,0.31,0.46,0.49,18.37503462,0
0.1,-0.14075117,0.58,0.11,1.02,0.4,16.22956341,0
0.07,-0.141142047,0.62,0,0.73,-0.2,19.29917672,0
0.1,-0.14888852,1.22,0.19,0.03,-0.28,15.93002673,0
0.12,-0.14465994,0.2,0.27,0.35,0.72,16.69833015,0
0.02,-0.143931488,0.41,0.27,0.64,0.09,18.24835068,0
0.04,0.191156769,0.48,0.22,1.64,0.48,17.58329705,0
0.15,-0.147840259,0.78,0.05,0.22,0.15,16.08408489,0
0.07,1.893319831,0.16,0.48,0.57,0.22,18.36796657,0
0.25,-0.1456549,0.77,0.04,0.52,0.06,15.98985583,0
0.06,-0.1406268,0.81,0.21,0.4,0.08,16.45609001,0
0.12,-0.07856618,0.2,0.1,0.39,0.21,20.47349351,0
0.01,-0.120656535,0.33,0.16,0.25,0.13,16.31736798,0
0.03,0.079756802,0.77,0.39,0.43,0.21,17.02125056,0
0.15,17.98370358,0.19,0.44,0.62,0.79,16.4275148,0
0.03,-0.117742724,0.74,0.21,0.51,0.23,16.88724693,0
0.06,-0.127745623,0.72,0.22,0.35,0.12,16.72181231,0
0.15,-0.142065938,0.54,0.21,0.24,0.29,15.99165222,0
0.08,0.036014104,0.8,0.14,0.4,0.19,16.69574253,0
0.55,-0.145850339,0.8,0.03,0.28,0.01,16.20267822,0
0,-0.14465994,0.36,0.02,0.63,0.53,16.91943419,0
0.06,-0.126857266,0.8,0.21,0.31,0.17,17.25258284,0
0.11,-0.138956689,0.82,0.03,0.22,0.13,18.45032898,0
0.19,-0.146880833,0.44,0.11,0.44,0.05,17.91257956,0
0.11,-0.140093786,0.52,0.29,0.61,0.44,15.94069178,0
0.08,-0.09645769,0.12,0.16,0.37,0.19,16.56026645,0
0.11,-0.069984652,0.31,0.45,0.56,0.59,16.30078956,0
0.03,-0.137322112,0.4,0.42,0.23,0.39,16.06759699,0
0.28,-0.146116846,0.36,0.53,0.15,0.17,18.10757184,0
0.13,-0.141710595,0.43,0.22,0.28,0.19,17.43224372,0
0.19,-0.135314425,0.36,0.12,0.34,0.21,16.65940018,0
0.04,-0.12385462,0.66,0.06,1.07,0.07,16.48666826,0
0,-0.118684382,0.15,0.8,0.16,0.8,16.03898047,0
0.35,-0.145441695,0.76,0.07,0.3,-0.17,16.37689063,0
0.12,-0.141301951,0.38,0.14,0.48,0.49,16.1280643,0
0.3,-0.147751423,0.76,0.04,0.32,0.11,17.14297769,0
0.17,-0.028640518,0.22,0.57,0.19,0.58,17.19363725,0
0.13,-0.06502762,0.33,0,0.29,0.53,18.51953378,0
0.2,-0.139418634,0.77,0.04,0.56,0.16,17.5568149,0
0.13,-0.141301951,0.61,0,0.41,0.04,16.3623677,0
0.06,-0.14465994,0.37,0.8,0.47,0.62,16.08236909,0
0.01,-0.14553053,0.52,0.09,0.3,0.45,15.89777623,0
0.11,-0.146667627,0.75,0.07,0.29,0.12,16.10945745,0
0.05,-0.133573245,0.68,0.23,0.54,0.11,16.59728657,0
0.11,0.033580006,0.4,0.09,0.71,0.35,18.42652186,0
0.11,-0.100952777,0.24,0.19,0.58,0.6,16.50063612,0
0.2,-0.015741574,0.15,0.37,0.37,0.48,17.83952902,0
0.02,-0.141195348,0.8,0.26,0.47,0.15,16.76555532,0
0.06,0.751603427,0.1,0.59,0.61,0.81,16.0030459,0
0.05,0.051364913,0.68,0.11,0.42,0.3,16.88204746,0
0.03,-0.126324252,0.6,0.24,0.38,0.34,16.47110939,0
0.02,-0.145192955,0.74,0.02,0.74,0.19,16.20850548,0
0.29,-0.120141288,0.66,0.12,0.21,0.26,17.0305367,0
0.06,-0.14602801,0.65,0.08,0.32,0.16,16.16798902,0
0.07,-0.138317072,0.82,0.05,0.54,0.12,17.8514,0
0.11,-0.107864194,0.43,0.33,0.53,0.29,18.84728992,0
0.01,-0.153490209,1.26,0.19,0.52,-0.37,18.18828876,0
0.07,-0.143913721,0.63,0.01,0.44,0.06,20.49283576,0
0.1,-0.133768684,0.52,0.21,0.06,0.24,19.23452472,0
0.07,-0.126413088,0.56,0.3,0.39,0.32,16.3216501,0
0.05,-0.125844539,0.61,0.02,0.49,0.34,16.45981645,0
0.12,-0.134283931,0.45,0.16,0.63,0.24,15.94942963,0
0.19,-0.014497874,0.3,0.1,0.66,0.67,18.35146295,0
0.1,-0.142421281,0.92,0.08,0.72,0.04,16.48680258,0
0.12,-0.135207822,0.39,0.72,0.15,0.59,16.34928031,0
0.01,-0.137855126,0.94,0.31,0.73,-0.2,16.51811925,0
0.06,-0.142225842,0.57,0.1,1.02,-0.05,16.84436736,0
0,-0.13714444,0.75,0.2,0.14,0.23,16.24882861,0
0.07,-0.080396196,0.2,0.52,0.15,0.65,18.40602965,0
0.01,-0.103831053,0.57,0.21,0.6,0.41,16.20142875,0
0.01,-0.14789356,0.79,0.34,0.83,0.01,15.98430937,0
0.08,-0.14465994,0.43,0.68,0.26,0.12,16.40476281,0
0.11,-0.139791744,0.75,0.04,0.6,0.15,16.4846606,0
0.3,-0.147360546,0.65,0.16,0.39,0.32,16.27682099,0
0.03,-0.142545651,0.81,0.1,0.69,0.13,18.08706313,0
0.15,-0.142527884,0.71,0.03,0.4,0.23,16.1794782,0
0.43,-0.153579045,0.94,0.1,0.19,-0.09,16.00128483,0
0.02,-0.125453662,0.54,0.08,0.85,0.26,16.41507945,0
0.01,-0.128705049,0.63,0.78,0.53,0.37,16.43664472,0
0.15,-0.144944215,0.85,0.01,0.65,-0.05,16.09595689,0
0.22,-0.14465994,0.35,0.44,0.44,0.46,17.69956143,0
0.29,1.511290791,0.5,0.26,0.11,-0.07,16.69958391,0
0.07,-0.077091508,0.34,0.15,1.15,0.61,16.53585033,0
0.1,-0.119039725,0.3,0.19,0.39,0.31,16.33744634,0
0.61,-0.150096685,0.47,0.08,0.25,0.05,18.64709452,0
0.11,-0.099904515,0.45,0,1.05,0.36,17.48479268,0
0.13,-0.133875287,0.71,0.13,0.65,0.2,16.52178565,0
0.21,-0.144926448,0.57,0.14,0.23,0.14,17.35217636,0
0.09,-0.131352353,0.85,0.51,0.65,0.1,15.93847784,0
0.02,-0.142741089,0.78,0.06,0.33,0.13,16.4749844,0
0.06,-0.120283425,0.2,0.22,0.44,0.67,17.40081992,0
0.42,-0.149847945,0.59,0.15,0.05,0.21,16.89556794,0
0.09,-0.075634602,0.38,0.43,0.53,0.29,16.843803,0
0.07,-0.144251296,0.5,0.15,0.92,0.09,16.46301306,0
0.04,-0.129291365,0.84,0.18,0.56,0.07,16.58398502,0
0.09,-0.140893307,0.72,0.05,0.35,0.22,18.09958499,0
0.13,-0.141781664,0.65,0.13,0.18,0.27,15.97994113,0
0.13,-0.193608411,0.37,0.13,-0.08,-0.07,16.16784964,0
0.15,-0.099051693,0.28,0.08,0.74,0.54,16.32839693,0
0.04,0.012739151,0.62,0.29,0.63,0.34,17.54931534,0
0.2,-0.14465994,0.42,0.05,0.84,0.45,17.17630971,0
0.1,-0.133146834,0.42,0.04,0.87,0.36,16.26020978,0
0.24,-0.14776919,0.8,0.04,0.18,0,16.59854404,0
0.12,-0.151802331,0.38,0.24,0.16,-0.42,16.3382176,0
0.04,-0.108414975,0.56,0.16,0.65,0.27,15.92964708,0
0.29,-0.139791744,0.32,0.3,0.22,0.48,16.10372123,0
0.04,-0.144535571,0.8,0.24,0.56,0.13,16.13600227,0
0.38,-0.147733656,0.83,0.05,0.42,-0.33,17.83801359,0
0.09,-0.101201517,0.37,0,0.92,0.18,16.61787214,0
0.08,-0.137339879,0.42,0.13,0.42,0.44,17.70044769,0
0.42,-0.138921154,0.55,0.04,0.31,0.31,15.97485522,0
0.03,-0.132809258,0.89,0.75,0.28,0.08,15.97077789,0
0.09,-0.144411201,0.39,0.18,0.3,0.3,18.59548283,0
0.06,-0.128367473,0.44,0.26,0.51,0.49,16.37631688,0
0,0.111506681,0.2,0.56,0.15,0.6,17.03309871,0
0.48,-0.143540611,0.81,0.31,0.05,0.06,16.38752116,0
0.13,18.46071575,0.19,0.54,0.7,0.8,15.95207141,0
0.12,0.111524448,0.43,0.03,1.09,-0.1,15.98030308,0
0.07,-0.141479622,0.67,0.11,0.38,0.1,17.6627252,0
0.5,-0.143558378,0.18,0.04,0.05,0.2,17.94198169,0
0.07,-0.139312031,0.48,0.05,0.47,0.18,21.36096239,0
0.39,-0.129859913,0.87,0.01,0.48,0.08,16.15035759,0
0.02,-0.056446091,0.77,0.85,1.86,0.2,16.08690741,0
0.07,-0.149172794,0.6,0.04,0.2,0.12,16.36771761,0
0.12,-0.143931488,0.87,0.17,0.59,0.05,16.03451913,0
0.13,-0.118151368,0.46,0.12,0.4,0.37,16.01786319,0
0.2,-0.151216015,0.26,0.76,0.14,0.13,17.08047736,0
0.01,-0.14465994,0.46,0.05,0.28,0.39,17.19102141,0
0.1,-0.142456815,0.67,0.04,0.48,0.24,18.4717302,0
0,-0.134443835,0.75,0.63,0.43,0.16,16.18200616,0
0.03,-0.149421534,0.55,0.33,0.1,0.36,16.84593001,0
0.07,-0.116108147,0.34,0.16,0.39,0.29,18.16491396,0
0.08,-0.143878186,0.76,0.22,0.27,0.07,16.41316931,0
0.23,-0.131103613,0.39,0.04,0.34,0.35,16.87761224,0
0.08,-0.157878692,0.53,0.74,0.85,0.44,16.35114969,0
0.19,-0.143362939,0.88,0,0.27,0.01,15.96972951,0
0.12,-0.140200388,0.74,0.21,0.25,0.08,19.6093112,0
0.02,-0.130908174,0.84,0.27,0.22,0.12,16.53935753,0
0.18,-0.129575639,0.6,0,0.41,0.16,16.01597555,0
0.02,-0.14012932,0.75,0.01,0.45,0.14,16.51485,0
0.08,0.030310852,0.14,0.61,0.27,0.56,19.39823202,0
