,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1
269,1,train,0.01,0.029191523,0.42,0.61,0.49,0.57,18.53135757,0,False,0.5435925678632081,0.45640743213679186,0.47478365140696754,0.5252163485930325,0.5429303487444231,0.45706965125557686,0.3852181626916178,0.6147818373083822,0.48285084195062355,0.5171491580493764,0.5102151497428222,0.48978485025717783
270,1,train,0.13,0.036866927,0.46,0.45,0.28,0.2,16.10054147,0,False,0.5281806850377435,0.4718193149622565,0.47230977954984055,0.5276902204501595,0.5321546126024082,0.4678453873975919,0.3846762241394116,0.6153237758605884,0.4711247003798472,0.5288752996201528,0.5094203009136308,0.4905796990863692
271,1,train,0.1,-0.14465994,0.2,0.64,0.53,0.77,16.43448135,0,False,0.5509132978333214,0.44908670216667856,0.4727086097245524,0.5272913902754476,0.5621444710667041,0.43785552893329593,0.386060329027083,0.613939670972917,0.4847789885576166,0.5152210114423834,0.5094429841578962,0.4905570158421037
272,1,train,0.0,-0.144073625,0.65,0.35,1.24,0.18,16.05755499,0,False,0.5389181191779733,0.46108188082202667,0.46923510017514525,0.5307648998248548,0.5300215357786353,0.4699784642213647,0.38729707076477127,0.6127029292352287,0.4861994411588658,0.5138005588411342,0.5102708727399894,0.4897291272600106
273,1,train,0.31,-0.139454169,0.81,0.02,0.58,0.15,16.03933942,0,False,0.518998480498233,0.48100151950176695,0.4698494435477072,0.5301505564522928,0.5145890432628066,0.48541095673719337,0.38753950053873554,0.6124604994612645,0.4691574949750138,0.5308425050249862,0.5096771801663766,0.4903228198336233
274,1,train,0.02,0.001794593,0.4,0.58,0.24,0.59,17.16463434,0,False,0.5381208795913803,0.46187912040861967,0.47363457821088206,0.5263654217891179,0.5451413088555269,0.4548586911444731,0.38550977827764654,0.6144902217223535,0.47802624254274695,0.521973757457253,0.5095668591609606,0.4904331408390394
275,1,train,0.08,-0.144109159,0.7,0.03,0.54,0.05,15.92911026,0,False,0.5183416118013384,0.4816583881986615,0.4698293670594469,0.5301706329405531,0.515007027039742,0.48499297296025795,0.3864064229222779,0.6135935770777221,0.4711409478232502,0.5288590521767498,0.5094010128887759,0.49059898711122407
276,1,train,0.24,-0.027521188,0.36,0.21,0.23,0.07,17.08435928,0,False,0.5254242780985731,0.47457572190142694,0.4736692408658777,0.5263307591341223,0.5254319969117982,0.47456800308820174,0.3833874492050776,0.6166125507949224,0.4685902304414452,0.5314097695585548,0.5095022413994574,0.4904977586005425
277,1,train,0.04,-0.149616972,0.93,0.2,1.03,-0.04,16.65249256,0,True,0.5240073103913984,0.47599268960860164,0.4694274873590272,0.5305725126409728,0.5078484421364367,0.4921515578635633,0.38671289936801234,0.6132871006319877,0.4764493930370347,0.5235506069629653,0.5103568303674284,0.4896431696325716
278,1,train,0.09,-0.180638399,0.37,0.02,0.07,0.63,16.19935356,0,False,0.5271943029860859,0.472805697013914,0.47167416143813257,0.5283258385618674,0.5413693508689209,0.4586306491310791,0.38743629464712603,0.612563705352874,0.4743908457738225,0.5256091542261775,0.5083887445695858,0.49161125543041423
279,1,train,0.15,0.582478023,0.38,0.11,1.39,0.58,18.11659931,0,False,0.5487032895984074,0.4512967104015926,0.47281322725462116,0.5271867727453788,0.5567570914729837,0.4432429085270163,0.39260115822031916,0.6073988417796808,0.5045532307016038,0.4954467692983961,0.5106698730103758,0.4893301269896242
280,1,train,0.04,-0.122184509,0.59,0.04,0.53,0.22,16.15595939,0,False,0.5235549954344643,0.4764450045655357,0.470407951733403,0.529592048266597,0.524270166392943,0.47572983360705706,0.3869662718251423,0.6130337281748577,0.47545175413254404,0.524548245867456,0.5092976723391047,0.49070232766089533
281,1,train,0.53,-0.122273344,0.68,0.02,0.23,0.24,16.28824568,0,False,0.5182991848075219,0.4817008151924781,0.4715923414739869,0.5284076585260131,0.5188868836081247,0.48111311639187526,0.38655784752833,0.61344215247167,0.4632489619447643,0.5367510380552357,0.509421370015503,0.4905786299844969
282,1,train,0.15,0.468253081,0.18,0.36,0.23,0.32,18.08814708,0,False,0.5341853921852503,0.4658146078147497,0.4757669711640079,0.5242330288359921,0.545388605962142,0.45461139403785805,0.3852861698749164,0.6147138301250836,0.4803334609470302,0.5196665390529698,0.5098689492715525,0.4901310507284475
283,1,train,0.08,-0.142065938,0.73,0.01,0.45,0.02,16.90160904,0,True,0.5164453830145099,0.48355461698549007,0.4711810056390078,0.5288189943609922,0.5094923608497482,0.49050763915025175,0.385559164558543,0.614440835441457,0.46946747014696066,0.5305325298530393,0.5096254566689143,0.49037454333108565
284,1,train,0.25,-0.113407542,0.29,0.46,0.36,0.48,16.19562579,0,False,0.5392280268511536,0.4607719731488465,0.47259990130975305,0.527400098690247,0.5469708775345399,0.4530291224654601,0.38514172427982185,0.6148582757201781,0.47522363176772564,0.5247763682322744,0.5093234052974449,0.49067659470255515
285,1,train,0.07,-0.139489703,0.53,0.09,0.15,0.46,16.41346699,0,False,0.5234155634089188,0.47658443659108113,0.47157083272960487,0.5284291672703951,0.5308117076445205,0.46918829235547954,0.38691540412612035,0.6130845958738796,0.4722486191777744,0.5277513808222256,0.5088780042718242,0.4911219957281759
286,1,train,0.1,-0.1393831,0.55,0.15,0.29,0.43,16.05854977,0,False,0.5256534141959193,0.4743465858040808,0.470944713142591,0.529055286857409,0.5318473928228116,0.46815260717718843,0.3871065126578781,0.6128934873421219,0.47327318301159294,0.5267268169884071,0.5090137329588975,0.4909862670411025
287,1,train,0.19,-0.14465994,0.07,0.63,0.12,-0.23,17.54892188,0,False,0.5333641147812225,0.4666358852187776,0.4756882746199367,0.5243117253800633,0.5262951342503679,0.47370486574963205,0.37819589862408587,0.6218041013759141,0.46388535902391104,0.536114640976089,0.5096920371186683,0.4903079628813317
288,1,train,0.15,-0.143505076,0.85,0.03,0.4,-0.06,16.23801587,0,True,0.5113588072148705,0.4886411927851295,0.4702061319338279,0.5297938680661721,0.5042808443146563,0.4957191556853437,0.3857426710147337,0.6142573289852663,0.46491270405599894,0.5350872959440011,0.5095550193470437,0.4904449806529563
289,1,train,0.12,-0.143878186,0.66,0.09,0.29,0.17,16.14200542,0,False,0.5181894043283608,0.48181059567163925,0.4708038199052639,0.5291961800947361,0.5182093948340663,0.48179060516593375,0.38601489080929385,0.6139851091907061,0.4683354616055725,0.5316645383944275,0.5091968752827984,0.4908031247172015
290,1,train,0.07,0.28631757,0.1,0.48,0.36,0.78,16.82350223,0,False,0.5462114011337549,0.4537885988662451,0.4741404823577471,0.5258595176422529,0.567399455906477,0.43260054409352294,0.38778847771552927,0.6122115222844707,0.4885955272982433,0.5114044727017567,0.5093571341385763,0.4906428658614237
291,1,train,0.06,-0.127585719,0.29,0.11,0.94,0.26,20.70615297,0,False,0.5449915204578617,0.45500847954213824,0.4752015690043887,0.5247984309956113,0.5291047487504018,0.4708952512495982,0.383899068201937,0.616100931798063,0.4868649903666,0.5131350096334,0.5106751202188552,0.4893248797811448
292,1,train,0.04,-0.137926194,0.71,0.34,0.38,0.22,17.71047015,0,False,0.5253293655683697,0.47467063443163027,0.47279200038405844,0.5272079996159416,0.5169969281362552,0.48300307186374486,0.38473512563748324,0.6152648743625168,0.47123137313227736,0.5287686268677226,0.5099530492388196,0.4900469507611805
293,1,train,0.01,-0.100579667,0.28,0.56,0.45,0.15,18.80436363,0,False,0.5397882216646074,0.4602117783353926,0.4753834906049348,0.5246165093950652,0.5307333353058854,0.46926666469411465,0.3814648795586574,0.6185351204413426,0.47618091501066784,0.5238190849893322,0.5102026301162049,0.4897973698837951
294,1,train,0.07,-0.132222943,0.68,0.07,0.89,0.28,18.27222767,0,False,0.532183089452936,0.467816910547064,0.47207875857661097,0.527921241423389,0.5208120036823094,0.47918799631769066,0.3870614997436731,0.6129385002563269,0.48208915215274883,0.5179108478472512,0.5102952999919775,0.48970470000802246
295,1,train,0.05,-0.1393831,0.25,0.22,0.24,0.42,18.59937017,0,False,0.535517871826634,0.4644821281733659,0.47489291870389083,0.5251070812961092,0.5360329206507068,0.46396707934929315,0.3838165341623456,0.6161834658376544,0.4766919529595931,0.5233080470404069,0.5096584680945642,0.4903415319054359
296,1,train,0.07,-0.14503305,0.57,0.15,0.44,0.04,21.41591307,0,True,0.5286381375467202,0.4713618624532799,0.4761797146756397,0.5238202853243603,0.505644056180522,0.49435594381947795,0.38187286477914806,0.6181271352208519,0.4718195238822561,0.5281804761177439,0.5107226088152148,0.48927739118478525
297,1,train,0.11,-0.152104372,0.83,0.34,1.0,-0.06,17.06331885,0,False,0.5286199486337537,0.4713800513662463,0.47077408832683276,0.5292259116731672,0.5106886711642711,0.489311328835729,0.38517803651397253,0.6148219634860275,0.4754410287038906,0.5245589712961094,0.5104848588872627,0.4895151411127373
298,1,train,0.08,-0.146418887,0.78,0.04,0.54,0.04,16.59278161,0,True,0.5173630207918801,0.4826369792081199,0.47049229898744205,0.529507701012558,0.5101598833217766,0.48984011667822336,0.38616912951336624,0.6138308704866338,0.4704986922303931,0.5295013077696069,0.5096747475877594,0.4903252524122405
299,1,train,0.12,-0.043884724,0.32,0.26,0.59,0.58,16.21253072,0,False,0.5399097310421628,0.4600902689578373,0.47168475804018295,0.528315241959817,0.5501926706610574,0.4498073293389426,0.38772011848945875,0.6122798815105412,0.48369248092330197,0.516307519076698,0.5093246315592533,0.49067536844074666
300,1,train,0.12,-0.098500911,0.23,0.1,0.06,0.07,17.44194445,0,False,0.5238606348370408,0.4761393651629592,0.47419334275656266,0.5258066572434373,0.5257842047422658,0.4742157952577342,0.3824789225261598,0.6175210774738402,0.4683329309428862,0.5316670690571138,0.5091351349742552,0.4908648650257447
301,1,train,0.08,-0.146863066,0.87,0.17,0.28,0.04,16.86715496,0,True,0.5132701671975519,0.4867298328024481,0.4712725619473752,0.5287274380526248,0.5052025788482453,0.4947974211517547,0.38519124041813446,0.6148087595818655,0.4648979782986009,0.5351020217013991,0.5096732596640112,0.4903267403359888
302,1,train,0.12,-0.142332445,0.88,0.03,0.42,-0.05,16.86083796,0,True,0.5118385948571423,0.48816140514285766,0.4708614603501653,0.5291385396498347,0.5021484574988084,0.49785154250119157,0.3855776669681181,0.6144223330318819,0.46585614601484093,0.5341438539851591,0.5097572229932802,0.4902427770067198
303,1,train,0.07,-0.057192311,0.23,0.41,0.28,0.68,16.00863084,0,False,0.5402410187016422,0.45975898129835785,0.47227852083880717,0.5277214791611928,0.5558622841328148,0.4441377158671852,0.3866868104128234,0.6133131895871766,0.4805239683870761,0.5194760316129239,0.5088725018536392,0.4911274981463608
304,1,train,0.34,-0.125826772,0.52,0.1,0.3,0.31,17.90409707,0,False,0.5269593911063739,0.4730406088936261,0.4737337374307289,0.5262662625692711,0.5239218976527644,0.4760781023472356,0.385201473113174,0.614798526886826,0.4698872126663659,0.5301127873336341,0.509799291717799,0.49020070828220097
305,1,train,0.44,-0.142350212,0.53,0.08,0.15,0.01,16.14690126,0,False,0.5172303859061165,0.4827696140938835,0.4720997322230409,0.5279002677769591,0.5166387839895598,0.48336121601044024,0.38404597272490126,0.6159540272750987,0.4610381907534242,0.5389618092465758,0.5092309958749305,0.4907690041250695
306,1,train,0.15,-0.147040737,0.87,0.03,0.2,-0.09,18.03062146,0,True,0.5092037426723073,0.49079625732769266,0.47278842152090383,0.5272115784790962,0.4965458566620594,0.5034541433379406,0.3839988744187579,0.6160011255812421,0.4619395893009898,0.5380604106990102,0.5099159680954057,0.4900840319045942
307,1,train,0.14,-0.118044765,0.45,0.38,0.69,0.3,16.86691587,0,False,0.537677349022702,0.46232265097729797,0.47223467503556626,0.5277653249644337,0.5350620955569674,0.46493790444303257,0.3853302201829444,0.6146697798170556,0.4788438447529846,0.5211561552470154,0.5098969576411583,0.4901030423588417
308,1,train,0.03,-0.110209456,0.46,0.32,0.74,0.45,16.19012213,0,False,0.5383401273002613,0.4616598726997387,0.47085437665741536,0.5291456233425846,0.5415415157070447,0.45845848429295527,0.38727657252283276,0.6127234274771672,0.4833397373296361,0.5166602626703639,0.5095917799877223,0.4904082200122777
309,1,train,0.34,-0.1544141,0.73,0.12,0.01,0.1,15.98800371,0,True,0.5118051050503662,0.4881948949496338,0.4712513490734783,0.5287486509265217,0.5117129650723404,0.4882870349276595,0.38503724189576516,0.6149627581042348,0.45893924409654274,0.5410607559034573,0.5091012487030622,0.49089875129693783
310,1,train,0.02,-0.13211634,0.39,0.15,0.39,0.5,17.61930558,0,False,0.533682727721468,0.466317272278532,0.4730559943502405,0.5269440056497595,0.5369091052900246,0.4630908947099755,0.3861812685765864,0.6138187314234136,0.4795845220444004,0.5204154779555996,0.5094748107650697,0.49052518923493027
311,1,train,0.06,-0.144375666,0.75,0.14,0.37,0.11,16.13478284,0,False,0.517196559420207,0.48280344057979296,0.47036820243613353,0.5296317975638665,0.5140925479209704,0.4859074520790296,0.38600112257758423,0.6139988774224158,0.4685663820129843,0.5314336179870157,0.5093804756124949,0.49061952438750506
312,1,train,0.23,-0.108876921,0.31,0.08,0.53,0.44,17.28834269,0,False,0.5360583799244177,0.46394162007558226,0.47297019050073963,0.5270298094992604,0.5398782308659671,0.46012176913403297,0.3863270135981737,0.6136729864018263,0.47943542138414164,0.5205645786158584,0.5095529533413964,0.4904470466586036
313,1,train,0.05,-0.131689928,0.48,0.45,0.2,0.22,22.01780123,0,False,0.5349756209545127,0.4650243790454874,0.47767931225173144,0.5223206877482686,0.5140043329491872,0.48599566705081276,0.3807070902927011,0.6192929097072989,0.47069300331967523,0.5293069966803248,0.5107903691356113,0.4892096308643887
314,1,train,0.05,-0.151518056,1.05,0.04,0.14,-0.32,16.46677063,0,True,0.4983760178061457,0.5016239821938543,0.47033104370800694,0.5296689562919931,0.48722260477632795,0.512777395223672,0.3841102333655222,0.6158897666344778,0.4565991048722402,0.5434008951277598,0.5095375959588097,0.49046240404119035
315,1,train,0.23,-0.140537964,0.77,0.08,0.29,0.03,16.08561977,0,True,0.5136367430256177,0.48636325697438226,0.47062244879558945,0.5293775512044105,0.5099041512087568,0.49009584879124324,0.3856103550616493,0.6143896449383507,0.4638557955262016,0.5361442044737984,0.509395618559644,0.49060438144035595
316,1,train,0.18,-0.145619366,0.73,0.12,0.42,0.08,17.30202493,0,False,0.5196829905030174,0.4803170094969826,0.47208132790567325,0.5279186720943267,0.5111597952036533,0.4888402047963467,0.38510077649883034,0.6148992235011697,0.4682798355410266,0.5317201644589734,0.5098452252258443,0.49015477477415564
317,1,train,0.05,0.515300468,0.2,0.7,0.59,0.57,15.98709078,0,False,0.5460971687676011,0.45390283123239894,0.4732692491317727,0.5267307508682273,0.5659770215736717,0.43402297842632837,0.38802179803088355,0.6119782019691165,0.48994629610696105,0.510053703893039,0.5097551224370187,0.4902448775629813
318,1,train,0.07,-0.134035191,0.59,0.08,0.21,0.19,15.90858315,0,False,0.5179893385953986,0.48201066140460136,0.470756799474465,0.529243200525535,0.5213485742495971,0.4786514257504029,0.3859320209367606,0.6140679790632394,0.46862358016603445,0.5313764198339656,0.5089024561731804,0.4910975438268196
319,1,train,0.03,-0.131654394,0.61,0.34,1.78,0.28,16.32614465,0,False,0.5503438811047596,0.4496561188952404,0.46871112817577765,0.5312888718242224,0.5394035015875673,0.4605964984124326,0.38905691020784117,0.6109430897921588,0.49754719997091124,0.5024528000290888,0.5107366349004713,0.4892633650995287
320,1,train,0.01,-0.135047918,0.67,0.22,0.91,0.28,16.96809956,0,False,0.5333480197481324,0.46665198025186766,0.4707323710517618,0.5292676289482382,0.5260789434683353,0.4739210565316647,0.38724973776743377,0.6127502622325662,0.48241154561736965,0.5175884543826303,0.5100660051026806,0.4899339948973193
321,1,train,0.14,-0.132311778,0.74,0.12,0.44,0.19,15.9065811,0,False,0.5195780085159191,0.48042199148408093,0.4700117064791385,0.5299882935208615,0.5183365264098752,0.48166347359012485,0.38692596335061613,0.6130740366493839,0.46998230399174457,0.5300176960082554,0.5093898507371368,0.4906101492628632
322,1,train,0.19,-0.145939175,0.58,0.06,0.53,-0.07,16.00757741,0,False,0.5200399866962754,0.4799600133037246,0.47068479713487354,0.5293152028651265,0.5154809109769906,0.48451908902300944,0.3848646832070719,0.6151353167929281,0.4689499015022044,0.5310500984977956,0.5094733078600242,0.49052669213997585
323,1,train,0.05,-0.138850086,0.79,0.41,0.4,0.07,16.22494859,0,False,0.5208128897522406,0.4791871102477594,0.47077121297197977,0.5292287870280202,0.5138488425508845,0.4861511574491155,0.3848047960912945,0.6151952039087055,0.46748308644744385,0.5325169135525561,0.5097105692626152,0.4902894307373849
324,1,train,0.06,-0.130357393,0.5,0.41,1.28,0.23,18.63950383,0,False,0.5478346380665684,0.45216536193343165,0.47294725171905705,0.527052748280943,0.5316491027201586,0.46835089727984136,0.3852298109736798,0.6147701890263202,0.4893809913990327,0.5106190086009673,0.5107424191794103,0.4892575808205897
325,1,train,0.13,-0.147236176,0.8,0.05,0.35,0.07,16.17393293,0,True,0.5138805263980123,0.4861194736019877,0.4702777762521354,0.5297222237478646,0.5099751981721381,0.49002480182786196,0.3862186200444683,0.6137813799555317,0.4665016223601117,0.5334983776398883,0.5093954230520659,0.4906045769479341
326,1,train,0.17,6.146702031,0.2,0.25,0.29,0.71,16.34136351,0,False,0.5088583333386484,0.4911416666613516,0.47772779599683657,0.5222722040031634,0.6203887624771224,0.3796112375228776,0.4163765456178734,0.5836234543821266,0.5169442181678747,0.4830557818321253,0.5117137961155059,0.48828620388449406
327,1,train,0.12,-0.146614326,0.55,0.04,0.85,0.15,17.55559635,0,False,0.5311867989561401,0.46881320104385993,0.4718075547147621,0.5281924452852379,0.5223696435202357,0.47763035647976426,0.38603744444901467,0.6139625555509853,0.4797838442904149,0.5202161557095851,0.5100520977803846,0.4899479022196153
328,1,train,0.02,-0.14124865,0.78,0.2,0.41,0.12,16.20887312,0,False,0.5183144577382116,0.4816855422617884,0.47033047074253864,0.5296695292574614,0.5140324401072585,0.48596755989274154,0.38601023385299504,0.613989766147005,0.469508996162999,0.530491003837001,0.5094927718661566,0.49050722813384345
329,1,train,0.16,-0.141213115,0.61,0.05,0.32,0.17,16.94191235,0,False,0.5203207954645782,0.4796792045354218,0.4719700378313235,0.5280299621686765,0.5178717674968869,0.48212823250311304,0.3855135559201598,0.6144864440798402,0.46939363258202593,0.5306063674179741,0.5094581415005517,0.49054185849944837
330,1,train,0.12,-0.131565558,0.8,0.24,1.39,0.03,16.48262806,0,False,0.5350079847100945,0.4649920152899055,0.46916122706488994,0.5308387729351101,0.5191019979851511,0.4808980020148489,0.387496174300452,0.612503825699548,0.4841483215609501,0.5158516784390499,0.5106041253923249,0.4893958746076751
331,1,train,0.04,-0.145192955,0.74,0.28,0.63,0.2,16.35337724,0,False,0.5260272607119959,0.4739727392880041,0.4703868420016676,0.5296131579983324,0.5203742272076608,0.47962577279233914,0.38642322061180834,0.6135767793881917,0.47445255851746426,0.5255474414825357,0.5097799375419898,0.4902200624580102
332,1,train,0.17,-0.14465994,0.39,0.15,0.27,0.49,16.08505745,0,False,0.530202935392778,0.4697970646072221,0.471617025077397,0.528382974922603,0.5396582741589162,0.46034172584108374,0.38670548156816875,0.6132945184318312,0.4744684615211163,0.5255315384788837,0.508890130701192,0.49110986929880796
333,1,train,0.31,-0.149901247,0.83,0.05,0.11,0.15,16.5663386,0,True,0.5114663569178026,0.4885336430821974,0.4713903217228226,0.5286096782771774,0.5085341727910881,0.4914658272089119,0.38594991997940076,0.6140500800205992,0.461202056597372,0.538797943402628,0.5093952212688612,0.49060477873113884
334,1,train,0.22,-0.144766543,0.65,0.04,0.22,0.28,16.7246634,0,False,0.5192112606902413,0.4807887393097588,0.4717544937436907,0.5282455062563093,0.5196714602802555,0.4803285397197446,0.38631382757672084,0.6136861724232792,0.46791941355346556,0.5320805864465344,0.5093069226041727,0.49069307739582735
335,1,train,0.1,-0.145797037,0.83,0.04,0.79,0.1,16.51823179,0,False,0.5215939942165704,0.4784060057834296,0.46975672880025865,0.5302432711997414,0.5127441420937286,0.4872558579062714,0.38743501136808856,0.6125649886319114,0.474924303999787,0.525075696000213,0.5099231159451427,0.49007688405485733
336,1,train,0.03,-0.145512763,0.82,0.33,0.48,0.07,16.04593477,0,False,0.5199161725507258,0.48008382744927425,0.4700870710698978,0.5299129289301022,0.5131271904715858,0.48687280952841416,0.3855514186385788,0.6144485813614212,0.4688898337425669,0.5311101662574331,0.5096807174651654,0.49031928253483464
337,1,train,0.09,-0.145690435,0.72,0.04,0.46,0.03,15.96417693,0,False,0.5164135398359908,0.48358646016400914,0.470001730488245,0.529998269511755,0.5129248687558984,0.4870751312441016,0.38608986143867197,0.613910138561328,0.4690967648668245,0.5309032351331755,0.5093625302188596,0.49063746978114037
338,1,train,0.03,-0.103067066,0.72,0.27,0.46,0.22,17.37560485,0,False,0.5246673453568134,0.4753326546431867,0.4721268862000544,0.5278731137999456,0.5179665212189015,0.4820334787810984,0.3856328702133638,0.6143671297866362,0.4730869148356963,0.5269130851643037,0.5098910561391055,0.49010894386089454
339,1,train,0.02,-0.14465994,0.49,0.1,0.27,0.35,18.60547116,0,False,0.5274871483117278,0.4725128516882722,0.473990000043902,0.526009999956098,0.523774971284888,0.476225028715112,0.3848771989785015,0.6151228010214985,0.4745664106673041,0.5254335893326959,0.5097539577900583,0.4902460422099418
340,1,train,0.01,-0.138707949,0.81,0.34,0.14,0.14,17.16687866,0,True,0.5167012587157738,0.48329874128422623,0.47222307064175406,0.5277769293582459,0.5100891016189381,0.48991089838106194,0.38442303611044504,0.615576963889555,0.46516058062943766,0.5348394193705623,0.5096514871932617,0.4903485128067383
341,1,train,0.09,-0.13988058,0.67,0.23,0.44,0.25,16.97162092,0,False,0.5251650125765359,0.4748349874234641,0.4717635185101796,0.5282364814898204,0.5209227554761269,0.4790772445238732,0.38581497842787293,0.6141850215721271,0.4724164595175536,0.5275835404824464,0.5097045270118521,0.49029547298814785
342,1,train,0.02,-0.122166741,0.65,0.42,0.35,0.24,17.14857209,0,False,0.5269412337298562,0.4730587662701437,0.4724535711972264,0.5275464288027736,0.521959170125602,0.478040829874398,0.38464595440616556,0.6153540455938344,0.4715325161804269,0.5284674838195731,0.5097740267910313,0.4902259732089686
343,1,train,0.12,3.170208634,0.32,0.34,0.63,0.15,17.03427898,0,False,0.5189759766394455,0.4810240233605545,0.47627353469456535,0.5237264653054347,0.5736207356312553,0.4263792643687448,0.4001856332709278,0.5998143667290722,0.5077969033172023,0.49220309668279777,0.5110780650758031,0.48892193492419694
344,1,train,0.09,-0.046478726,0.59,0.01,0.68,0.35,16.27276128,0,False,0.5276945200645573,0.4723054799354427,0.47037072573434535,0.5296292742656546,0.5303980659649842,0.4696019340350158,0.3886190770838711,0.6113809229161289,0.4802910119358511,0.5197089880641489,0.5094943268596179,0.490505673140382
345,1,train,0.02,-0.151251549,0.44,0.35,0.27,0.2,17.60322731,0,False,0.5291925016166982,0.4708074983833018,0.47360128750050445,0.5263987124994955,0.5254588739648596,0.47454112603514037,0.38326061343948203,0.616739386560518,0.4717967556086091,0.5282032443913909,0.5096402119135166,0.4903597880864834
346,1,train,0.05,-0.141888267,0.67,0.06,0.35,0.29,18.02076754,0,False,0.5225276632423901,0.47747233675760997,0.47275926325055706,0.5272407367494429,0.5170966362289746,0.4829033637710254,0.38593734870251994,0.61406265129748,0.4728948979848113,0.5271051020151887,0.5097690914053719,0.4902309085946282
347,1,train,0.11,-0.147005203,0.76,0.42,0.39,0.14,16.10333758,0,False,0.5227395215498274,0.47726047845017266,0.4707523027102207,0.5292476972897793,0.5175079974458404,0.4824920025541596,0.38508737377297286,0.6149126262270271,0.4676162349364662,0.5323837650635338,0.5096615649471457,0.4903384350528544
348,1,train,0.47,-0.144482269,0.61,0.05,0.14,0.23,18.44566127,0,False,0.5213025555619407,0.4786974444380593,0.47447993937816146,0.5255200606218385,0.5145817530862553,0.48541824691374463,0.38443055202064047,0.6155694479793595,0.4637151719014784,0.5362848280985216,0.5099376828391342,0.4900623171608658
349,1,train,0.05,-0.137197742,0.67,0.15,1.01,0.08,19.94319381,0,False,0.5348754580589101,0.4651245419410898,0.4737121621062872,0.5262878378937128,0.5120879298233973,0.4879120701766027,0.38462504770590045,0.6153749522940996,0.48168771051227255,0.5183122894877275,0.5107790292278764,0.48922097077212356
350,1,train,0.33,-0.103884355,0.29,0.04,0.34,0.53,17.92170656,0,False,0.5351141662574082,0.4648858337425919,0.4740950048242847,0.5259049951757153,0.5400145403912688,0.4599854596087312,0.3861554583631325,0.6138445416368675,0.47655111014391716,0.5234488898560828,0.5095751719041469,0.4904248280958531
351,1,train,0.14,-0.141834965,0.55,0.02,0.84,0.15,17.57419339,0,False,0.5307540709944341,0.469245929005566,0.4718506791944479,0.5281493208055521,0.5221248854485933,0.47787511455140674,0.3861033331592687,0.6138966668407313,0.4794447228380476,0.5205552771619524,0.5100471271700067,0.4899528728299934
352,1,train,0.14,-0.148622013,0.66,0.1,0.23,0.16,18.10656163,0,False,0.519745623303855,0.480254376696145,0.4733900022099744,0.5266099977900256,0.5122824204839282,0.48771757951607175,0.38448035761797883,0.6155196423820212,0.4677424338497189,0.5322575661502811,0.5098037820056212,0.49019621799437885
353,1,train,0.01,0.945371854,0.08,0.61,0.86,0.02,18.74297346,0,False,0.5443183153356232,0.4556816846643768,0.47629699475246434,0.5237030052475357,0.5512481623880795,0.4487518376119205,0.3852002816576605,0.6147997183423395,0.49477984773488304,0.505220152265117,0.5107435594800208,0.4892564405199792
354,1,train,0.05,-0.147378313,0.5,0.22,0.51,0.18,17.78146334,0,False,0.5298750422150678,0.47012495778493224,0.47304281467874454,0.5269571853212555,0.5231100357419383,0.4768899642580617,0.38434734105436885,0.6156526589456311,0.47518600459272586,0.5248139954072741,0.5098742223682993,0.4901257776317007
355,1,train,0.1,-0.144411201,0.74,0.07,0.34,0.16,16.13317646,0,False,0.5166608339393054,0.4833391660606946,0.47036719618008227,0.5296328038199177,0.5152378207693387,0.4847621792306613,0.38650449221889605,0.613495507781104,0.46854825340937845,0.5314517465906216,0.5092855002731198,0.4907144997268802
356,1,train,0.87,-0.152015536,0.83,0.11,0.06,-0.09,16.25564079,0,True,0.5097017921101966,0.4902982078898034,0.4721579395034018,0.5278420604965982,0.5025342214305235,0.49746577856947644,0.3840149889411978,0.6159850110588022,0.4505359220567472,0.5494640779432528,0.5097576496090163,0.49024235039098374
357,1,train,0.11,-0.143398474,0.78,0.05,0.7,-0.05,17.80870029,0,True,0.5206132595784638,0.4793867404215361,0.47181926857682144,0.5281807314231786,0.5057846957014855,0.4942153042985145,0.3851325720881904,0.6148674279118096,0.4721479512184428,0.5278520487815572,0.5101898903132321,0.48981010968676786
358,1,train,0.19,-0.1456549,0.89,0.01,0.84,0.02,16.22239224,0,True,0.519312928184193,0.48068707181580705,0.4692074728883575,0.5307925271116425,0.5091353385495969,0.49086466145040314,0.3875751583988075,0.6124248416011925,0.4727045405181204,0.5272954594818796,0.5099980501174433,0.4900019498825568
359,1,train,0.19,-0.148462108,0.57,0.17,0.06,0.3,17.15141016,0,False,0.5211704782120863,0.4788295217879137,0.4729656329443912,0.5270343670556088,0.5218563685624291,0.47814363143757094,0.38489886111374205,0.615101138886258,0.4664539534653822,0.5335460465346178,0.5093156824628263,0.4906843175371737
360,1,train,0.1,-0.146010243,0.67,0.18,0.27,0.18,18.02861347,0,False,0.5216329637674462,0.4783670362325538,0.47328169588918767,0.5267183041108123,0.5138441710662764,0.4861558289337236,0.38447983571166433,0.6155201642883357,0.46889208126006077,0.5311079187399392,0.5098523334546541,0.49014766654534586
